Petfinder-ID,Name,Size,Gender,Age,Color,Breed
69744868,Bremen,Small,Male,Baby,Tricolor,Parson Russell Terrier
69744870,Raven,Small,Female,Young,Yellow,Pug
69744871,Dolly,Large,Female,Baby,Tricolor,Border Collie
69744874,Karloff,Large,Male,Adult,Black,Australian Shepherd
69744880,Storm,Small,Female,Young,Yellow,Pug
69744881,Mcquire,Large,Male,Baby,Black,Border Collie
69744882,Dolly,Small,Female,Adult,White,Chihuahua
69744887,Rabbit,Large,Male,Baby,White,Pointer
69744892,Paisley,Large,Female,Baby,Black,Border Collie
69744893,Schroeder,Medium,Male,Baby,Black,Border Collie
69744895,George,Medium,Male,Baby,White,Siberian Husky
69744898,Sable,Large,Female,Baby,White,Border Collie
69744899,Oso,Small,Male,Adult,Apricot,Cairn Terrier
69744900,Leo,Small,Male,Adult,White,Chihuahua
69744901,Little John,Small,Male,Adult,Black,Standard Schnauzer
69744902,Duke of York,Small,Male,Young,Apricot,Chihuahua
69744912,Shaggy *Arriving 12/2*,Medium,Male,Adult,,Maltese
69744918,Balto,Medium,Male,Young,Black,Siberian Husky
69744920,Sabrina ,Medium,Female,Young,White,Bulldog
69744925,Hermione ,Medium,Female,Baby,Black,Labrador Retriever
69744926,Malach,Small,Male,Baby,Yellow,Pug
69744932,Amira,Small,Female,Senior,,Chihuahua
69744933,Martin,Small,Male,Young,Black,Pug
69744936,Gracey Lou ,Medium,Female,Baby,Brindle,Australian Cattle Dog
69744938,Bandit,Medium,Male,Young,White,Parson Russell Terrier
69744939,Roger,Small,Male,Young,Black,Pug
69744941,Freya,Large,Female,Baby,Tricolor,Boxer
69744943,Fiona,Medium,Female,Adult,Gray,Parson Russell Terrier
69744946,Koa,Small,Male,Young,Yellow,Pug
69744947,SHELTER FULL - PLEASE ADOPT,Medium,Male,Young,,Collie
69744954,Enzo,Large,Male,Adult,Yellow,Australian Shepherd
69744957,Bronco,Large,Male,Young,,American Staffordshire Terrier
69744959,Gina,Medium,Female,Adult,Black,German Shepherd
69744960,Voldemort ,Medium,Male,Baby,Black,Labrador Retriever
69744963,Teeter *Arriving 12/2*,Medium,Female,Baby,,Ibizan Hound
69744964,Shakira *Arriving 12/2*,Medium,Female,Adult,,Chihuahua
69744966,MATTIE,Small,Female,Adult,,Parson Russell Terrier
69744967,*HoneyLocust BEHR,Small,Female,Senior,,Cairn Terrier
69744968,Sierra,Small,Female,Adult,,Yorkshire Terrier
69744969,Bailey,Small,Female,Young,,Toy Fox Terrier
69744972,Vance,Small,Male,Young,Yellow,Pug
69744979,Virgil,Small,Male,Baby,Yellow,Pug
69744984,Polo,Large,Male,Adult,Brown,Bull Terrier
69744987,Cameron,Small,Male,Baby,Golden,Dachshund
69744990,Naza,Small,Female,Adult,Black,Chihuahua
69744993,Donald,Large,Male,Adult,Red,Golden Retriever
69745000,Buster,Large,Male,Young,,Rhodesian Ridgeback
69745001,Daisy,Medium,Female,Adult,Golden,Golden Retriever
69745035,Tico A414530 FosterHomeHousebrokenCrateTrainedKidFriendly,Large,Male,Baby,,Bull Terrier
69745040,Max,Medium,Male,Young,Black,Labrador Retriever
69745044,Arwen,Medium,Female,Adult,Yellow,Belgian Sheepdog
69745050,FeeBee,Medium,Female,Baby,Black,German Shepherd
69745053,Kitty Kitty,Medium,Male,Young,White,Australian Shepherd
69745054,Serena,Large,Female,Baby,White,Great Pyrenees
69745068,HEIDI,Large,Female,Adult,,Siberian Husky
69745070,RIGGS,Large,Male,Adult,,Labrador Retriever
69745074,TUNA,Large,Male,Young,,Border Collie
69745079,TOGO,Large,Male,Young,,German Shepherd
69745089,Addie,Small,Female,Senior,,Cairn Terrier
69745090,Buddy,Large,Male,Adult,Gray,Bull Terrier
69745094,Jelly Bean ,Medium,Male,Baby,Black,Labrador Retriever
69745099,Gunner,Medium,Male,Young,,Boxer
69745100,Goliath,Large,Male,Adult,Brown,American Staffordshire Terrier
69745101,Michele,Medium,Female,Baby,Black,Parson Russell Terrier
69745114,Cloe,Medium,Female,Baby,Bicolor,German Shepherd
69745116,Antonio,Small,Male,Baby,White,Chihuahua
69745121,Ember,Medium,Female,Baby,,Labrador Retriever
69745125,Dolly,Medium,Female,Baby,Red,Basenji
69745126,Kira,Large,Female,Young,Gray,American Staffordshire Terrier
69745129,Otto,Small,Male,Young,,Dachshund
69745131,Dylan,Large,Male,Young,Brown,Boxer
69745142,Shamrock,Small,Male,Adult,White,Parson Russell Terrier
69745143,Dexter,Small,Male,Baby,Apricot,Chihuahua
69745157,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745160,Lupita,Small,Female,Young,Yellow,Chihuahua
69745163,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745166,BENNY,Large,Male,Young,,German Shepherd
69745167,OTTO,Large,Male,Adult,,Bull Terrier
69745168,HAILEE,Large,Female,Adult,,German Shepherd
69745172,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745174,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745175,Asparagus,Medium,Male,Adult,,Golden Retriever
69745176,Gizmo,Medium,Female,Adult,Brindle,Parson Russell Terrier
69745179,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745183,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745187,CHECKERS,Medium,Female,Young,,Cavalier King Charles Spaniel
69745190,Rocko,Large,Male,Young,Gray,Bull Terrier
69745194,Bruno #2,Medium,Male,Baby,Yellow,Australian Shepherd
69745198,David,Small,Male,Adult,,Dachshund
69745203,Alexa ,Large,Female,Baby,Black,Great Dane
69745205,Bessie,Medium,Female,Baby,,Bull Terrier
69745206,Duncan,Medium,Male,Young,,German Shepherd
69745216,Weston,Medium,Male,Young,,Cavalier King Charles Spaniel
69745217,L.E. (Sadie),Medium,Female,Adult,,Standard Schnauzer
69745224,Dixi,Small,Female,Young,Yellow,Chihuahua
69745244,Cheekie,Small,Female,Senior,Gray,Chihuahua
69745245,Rachel,Small,Female,Adult,,Shih Tzu
69745246,Faye,Small,Female,Young,,Maltese
69745250,Hank,Medium,Male,Baby,,Labrador Retriever
69745252,Miley #8,Large,Female,Young,,Labrador Retriever
69745267,Xena,Medium,Female,Young,,Siberian Husky
69745268,Scooby,Medium,Male,Baby,,Labrador Retriever
69745270,Bela ,Small,Female,Senior,Yellow,Chihuahua
69745272,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745274,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745275,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745276,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745277,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745278,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745279,Maritza,Medium,Female,Adult,Apricot,Chinese Shar Pei
69745280,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745283,Rami Delicatessen,Small,Male,Baby,Yellow,Parson Russell Terrier
69745290,Leia Organa,Medium,Female,Adult,Yellow,Labrador Retriever
69745303,Lynx,Medium,Male,Baby,Brown,Australian Shepherd
69745304,Gravy,Medium,Female,Adult,Tricolor,Ibizan Hound
69745306,Sirius,Medium,Male,Baby,,Australian Cattle Dog
69745307,Susie Q,Medium,Female,Young,Black,Parson Russell Terrier
69745309,Ch Ch Ch Changes!! Chancy Chance!,Medium,Male,Young,Apricot,German Shepherd
69745317,Moonnight (Dog Ross),Medium,Male,Baby,,Labrador Retriever
69745323,Chance That!! German  Shepherd ,Medium,Male,Young,Apricot,German Shepherd
69745325,Sweet Penny Girl!,Medium,Female,Adult,Apricot,American Staffordshire Terrier
69745327,**LISA** ENERGETIC,Medium,Female,Baby,Red,American English Coonhound
69745341,Duke,Medium,Male,Adult,White,Beagle
69745344,TOOTSIE,Medium,Female,Adult,,Siberian Husky
69745346,DOMINO,Medium,Male,Adult,,Siberian Husky
69745348,Elle,Medium,Female,Baby,Black,Dalmatian
69745351,JACOB,Small,Male,Adult,,Chihuahua
69745357,Sunny,Large,Female,Young,,Bull Terrier
69745358,Eddie,Large,Male,Adult,,Siberian Husky
69745359,Chops,Large,Male,Young,White,Labrador Retriever
69745364,Violet,Medium,Female,Adult,,German Shepherd
69745367,Geez Louise,Medium,Female,Senior,Gray,French Bulldog
69745400,Fluffy Duffy,Small,Male,Young,,Pomeranian
69745426,ZERO,Large,Male,Young,,Belgian Sheepdog
69745427,ATHENA,Large,Female,Adult,,Belgian Sheepdog
69745430,MILEENA,Large,Female,Young,,Belgian Sheepdog
69745431,KITANA,Large,Female,Young,,Belgian Sheepdog
69745432,SONYA,Large,Female,Young,,Belgian Sheepdog
69745440,Dodger Bear,Medium,Male,Adult,Brown,Bull Terrier
69745441,Fraya Love,Medium,Female,Adult,Gray,American English Coonhound
69745460,Rollo ,Large,Male,Young,Black,Staffordshire Bull Terrier
69745474,Lil bit,Small,Female,Baby,,Bichon Frise
69745478,Sage,Medium,Female,Young,,Australian Cattle Dog
69745495,Brownie,Large,Male,Baby,,Parson Russell Terrier
69745496,Cinnamon,Large,Male,Baby,,Parson Russell Terrier
69745521,Astrid,Small,Female,Baby,,Australian Cattle Dog
69745522,Juliet,Small,Female,Baby,,Australian Cattle Dog
69745523,Stanley,Small,Male,Adult,,Chihuahua
69745525,Danno,Small,Male,Young,,Australian Shepherd
69745527,Cupcake,Medium,Female,Adult,,Labrador Retriever
69745531,Aspen (A1760415),Small,Male,Baby,,Siberian Husky
69745535,Oakley (A1760416),Small,Male,Baby,,Siberian Husky
69745536,Orion,Small,Male,Baby,,Australian Cattle Dog
69745537,Nova,Small,Female,Baby,,Australian Cattle Dog
69745561,Juniper,Small,Female,Adult,,Pug
69745562,Butternut,Small,Male,Baby,,Pug
69745563,Uma,Small,Female,Adult,,Pug
69745564,Lasso,Small,Male,Young,,Pug
69745565,Snorlax,Small,Male,Adult,,Pug
69745566,Banjo,Small,Male,Young,,Pug
69745567,Piper,Medium,Male,Young,,Ibizan Hound
69745568,Pupcake,Small,Female,Young,,Chihuahua
69745569,Wonka,Medium,Male,Young,,Bull Terrier
69745572,S Dog 23-1118A,Large,Female,Young,,Labrador Retriever
69745573,S Dog 23-1118B,Large,Female,Young,,Labrador Retriever
69745582,Molly,Large,Female,Young,,Ibizan Hound
69745587,Theodora,Small,Female,Young,,Parson Russell Terrier
69745589,Tristan,Small,Male,Adult,,Parson Russell Terrier
69745594,Timmy,Small,Male,Adult,,Parson Russell Terrier
69745614,Joker,Medium,Male,Adult,Tricolor,Pug
69745615,Dolly,Medium,Female,Baby,,Cavalier King Charles Spaniel
69745616,Queen,Extra Large,Female,Adult,,Australian Shepherd
69745619,Octavious/Pedro,Small,Male,Adult,,Chihuahua
69745620,Pibb A046519,Medium,Male,Adult,,Labrador Retriever
69745621,Meechi A046440,Medium,Male,Adult,,Labrador Retriever
69745627,BamBam,Medium,Male,Young,,Australian Shepherd
69745628,Pebbles,Medium,Female,Young,,Australian Shepherd
69745632,Ivory,Medium,Female,Adult,,Rhodesian Ridgeback
69745633,Yeti,Large,Male,Adult,,Siberian Husky
69745636,Decker,Medium,Male,Baby,,Labrador Retriever
69745640,Bentley,Large,Male,Adult,Tricolor,Labrador Retriever
69745643,Trixie,Medium,Female,Adult,Tricolor,Labrador Retriever
69745652,Hazel,Large,Female,Adult,,Chinese Shar Pei
69745655,Mocha,Medium,Male,Young,,American Staffordshire Terrier
69745659,Wobbles,Medium,Male,Young,,American Staffordshire Terrier
69745666,Dolly,Medium,Female,Adult,,Parson Russell Terrier
69745668,Salem,Medium,Female,Baby,Black,Labrador Retriever
69745669,Miso,Medium,Female,Baby,,Boxer
69745674,BoBo,Small,Male,Adult,,Chihuahua
69745675,Ricky,Medium,Male,Adult,Tricolor,Pug
69745677,Kourtney,Medium,Female,Adult,White,Great Pyrenees
69745678,Kim,Medium,Female,Adult,White,Great Pyrenees
69745679,Khloe,Medium,Female,Adult,White,Great Pyrenees
69745680,Kim,Medium,Female,Adult,,Great Pyrenees
69745682,Jack,Medium,Male,Baby,Black,Labrador Retriever
69745683,AV,Medium,Female,Baby,,Australian Shepherd
69745686,Otto,Small,Male,Adult,White,Parson Russell Terrier
69745687,Shih tzu- Champ,Medium,Male,Adult,Brown,Shih Tzu
69745692,Rainier,Medium,Female,Baby,,Bull Terrier
69745693,Bernie,Medium,Male,Baby,,Poodle
69745748,Wendi,Medium,Female,Baby,Brown,American English Coonhound
69745749,Walker,Medium,Male,Baby,Tricolor,American English Coonhound
69745758,Chip,Large,Male,Young,Brown,Bull Terrier
69745760,Chanel #5 is back!!,Medium,Female,Young,White,Chinese Shar Pei
69745766,Nico Niko papillon is here!!,Small,Male,Young,Golden,Papillon
69745768,Pongo CS,Small,Male,Adult,Brindle,Pug
69745769,Maddox,Medium,Male,Adult,Golden,Bull Terrier
69745770,Mason CS ,Medium,Male,Young,Yellow,Ibizan Hound
69745772,Thor,Extra Large,Male,Adult,Black,Great Dane
69745774,Boggart,Medium,Male,Baby,Black,Labrador Retriever
69745779,Maverick,Medium,Female,Baby,Black,Great Dane
69745785,Roz,Medium,Male,Young,,Ibizan Hound
69745787,Emmy,Medium,Female,Adult,,Parson Russell Terrier
69745788,Mia Pia,Small,Female,Young,Tricolor,Chihuahua
69745790,Rex,Small,Male,Adult,White,Parson Russell Terrier
69745804,Dunkel,Medium,Male,Baby,,Labrador Retriever
69745805,Rosie,Medium,Female,Young,,Bull Terrier
69745806,Bruno,Medium,Male,Young,,Greyhound
69745821,Eloise,Medium,Female,Baby,Black,Border Collie
69745822,Snoopy,Small,Male,Senior,Black,Wire Fox Terrier
69745833,Latte,Medium,Female,Baby,,American English Coonhound
69745836,Josephine ,Medium,Female,Adult,Yellow,Labrador Retriever
69745837,Espresso,Medium,Male,Baby,,American English Coonhound
69745838,Max,Large,Male,Adult,Black,Border Collie
69745839,Mocha,Medium,Male,Baby,,American English Coonhound
69745841,Levi,Large,Male,Adult,Tricolor,Border Collie
69745845,Bambi,Small,Female,Senior,Black,Chihuahua
69745847,Lilli,Medium,Female,Young,Brown,Boxer
69745848,Lilli,Medium,Female,Young,Brown,Boxer
69745849,Lilli,Medium,Female,Young,Brown,Boxer
69745850,Lilli,Medium,Female,Young,Brown,Boxer
69745853,Lilli,Medium,Female,Young,Brown,Boxer
69745855,Lilli,Medium,Female,Young,Brown,Boxer
69745856,Lilli,Medium,Female,Young,Brown,Boxer
69745857,Lilli,Medium,Female,Young,Brown,Boxer
69745858,Lilli,Medium,Female,Young,Brown,Boxer
69745861,Odie,Small,Male,Baby,,Silky Terrier
69745865,Simon,Small,Male,Adult,Blue Merle,Dachshund
69745872,Diego: The One-Eared Wonder,Large,Male,Adult,White,German Shepherd
69745873,Violet,Large,Female,Adult,,Boxer
69745882,Cynthia Sara,Medium,Female,Senior,,Beagle
69745883,DUQUE,Medium,Male,Young,,Boxer
69745884,**CLEMENTINE**,Large,Female,Adult,,Australian Shepherd
69745885,**RYA**,Large,Female,Baby,,Labrador Retriever
69745891,Georgia,Medium,Female,Baby,Black,Labrador Retriever
69745895,Sunny,Large,Male,Adult,Apricot,Labrador Retriever
69745914,Bubba,Medium,Male,Adult,,Chihuahua
69745917,SERENITY,Large,Female,Adult,,Bulldog
69745919,Jaildog Nala,Large,Female,Adult,Yellow,Parson Russell Terrier
69745924,Taco,Small,Male,Senior,Brown,Chihuahua
69745929,DA 44 Bugs,Medium,Male,Adult,,Bull Terrier
69745932,Tilly (Patty),Medium,Female,Young,,Labrador Retriever
69745936,Bagel,Small,Male,Young,White,Poodle
69745937,Hanover,Medium,Female,Young,Black,Labrador Retriever
69745939,Delightful,Medium,Female,Young,White,Australian Shepherd
69745940,Christopher,Medium,Male,Young,Yellow,Ibizan Hound
69745974,Jojo Oak the Gentle Girl,Medium,Female,Adult,Brown,Bull Terrier
69745984,Major,Medium,Male,Baby,Black,Bull Terrier
69745987,Bowie,Small,Male,Baby,,Cocker Spaniel
69745992,Declan,Medium,Male,Adult,,Bull Terrier
69745996,Hershel! Wonderful Ibizan Hound Boy! ,Large,Male,Adult,Brindle,Plott
69745999,DAWSON-PawsBehindBarsTrained ,Large,Male,Baby,White,Labrador Retriever
69746014,Eros,Large,Male,Young,Yellow,Staffordshire Bull Terrier
69746015,Carl,Medium,Male,Baby,Tricolor,Australian Shepherd
69746021,RED,Large,Male,Young,Red,Chinese Shar Pei
69746024,Francine ,Small,Female,Young,White,Parson Russell Terrier
69746049,Bella Boo NOT your typical GSD,Medium,Female,Adult,Brown,German Shepherd
69746061,Pilot,Large,Male,Adult,Yellow,Golden Retriever
69746069,Stewie,Small,Male,Adult,Black,Shih Tzu
69746072,78722,Large,Male,Adult,,Labrador Retriever
69746076,Moose 23-11-050,Large,Male,Adult,Gray,Labrador Retriever
69746078,Juno 23-11-061,Medium,Male,Young,Black,Ibizan Hound
69746079,Bear 23-11-053,Medium,Male,Young,Black,German Shepherd
69746081,Tegan 23-11-031,Large,Female,Adult,White,Great Pyrenees
69746090,Pilgrim ,Small,Male,Baby,Black,Chihuahua
69746131,POLLY,Small,Female,Young,,Bull Terrier
69746134,MOCHA,Small,Female,Young,,Bull Terrier
69746137,CESAR,Large,Male,Young,,Siberian Husky
69746151,Bonnie Conroe,Large,Female,Baby,Gray,Bull Terrier
69746153,Paulie,Small,Male,Adult,,Shih Tzu
69746158,Chilli,Small,Male,Young,Black,Chihuahua
69746159,Ronan,Medium,Male,Baby,,Wire Fox Terrier
69746166,Wolfie,Small,Male,Adult,,Pomeranian
69746167,Rosie,Large,Female,Adult,,Labrador Retriever
69746168,Sisco,Small,Male,Young,,Belgian Sheepdog
69746170,Shadow,Medium,Male,Adult,,German Shepherd
69746171,Rocco,Medium,Male,Senior,,Beagle
69746190,Ralph ,Medium,Male,Adult,Red Merle,Australian Cattle Dog
69746193,Garnet,Medium,Female,Baby,,Labrador Retriever
69746202,Lucky,Large,Female,Adult,,Rottweiler
69746239,Lucy Moo,Medium,Female,Adult,Yellow,Parson Russell Terrier
69746243,Turkey,Small,Male,Baby,White,Chihuahua
69746245,Timber,Small,Female,Young,White,Chihuahua
69746246,Hershey,Large,Female,Adult,,Bulldog
69746255,Eve,Small,Female,Senior,Yellow,Chihuahua
69746258,Lexie,Medium,Female,Baby,Bicolor,German Shepherd
69746266,Pumpkin Pie,Small,Male,Baby,,Chihuahua
69746267,Buddy,Small,Male,Adult,Yellow,Parson Russell Terrier
69746269,Salem,Medium,Male,Baby,Bicolor,German Shepherd
69746270,Moo-Donna,Small,Female,Baby,Yellow,Toy Fox Terrier
69746272,Tequila Tiki Waller the fun time girl,Small,Female,Adult,Black,Dachshund
69746275,Fauna,Small,Female,Adult,Brown,Chihuahua
69746278,Alex CS,Medium,Male,Adult,Tricolor,American Foxhound
69746279,Beau,Medium,Male,Baby,Tricolor,Wire Fox Terrier
69746281,George Moo-ney,Small,Male,Baby,Yellow,Toy Fox Terrier
69746288,Folly,Large,Female,Adult,White,Great Pyrenees
69746303,Fisher,Medium,Male,Young,,Bull Terrier
69746318,Kirklin,Medium,Male,Baby,Gray,German Shepherd
69746321,Harley,Medium,Female,Adult,Tricolor,Australian Shepherd
69746324,Evvy,Medium,Female,Young,Black,Australian Shepherd
69746343,Graciedoodle,Large,Female,Adult,Brown,Labrador Retriever
69746345,REBEL,Extra Large,Male,Adult,Black,German Shepherd
69746349,Theo,Medium,Male,Young,Red Merle,Australian Cattle Dog
69746359,Asteria -bonded with Angel,Large,Female,Young,White,Golden Retriever
69746360,Titan,Small,Male,Young,Brown,Chihuahua
69746361,Angel - bonded with Asteria,Medium,Female,Young,,Golden Retriever
69746364,Reese,Large,Male,Young,Brown,Ibizan Hound
69746366,Cookie ,Medium,Female,Young,,Bull Terrier
69746369,Fred*,Large,Male,Young,White,German Shepherd
69746380,Poppydoodle,Large,Female,Adult,Gray,Golden Retriever
69746381,Dillion,Medium,Male,Baby,Gray,German Shepherd
69746382,Tiger,Medium,Male,Young,,Bull Terrier
69746385,Prada,Large,Female,Adult,Black,Bull Terrier
69746394,Noel,Medium,Female,Adult,,German Shepherd
69746404,Lucky,Large,Male,Adult,Yellow,Labrador Retriever
69746415,Baba Voss (cutest baby puppy!),Large,Male,Baby,Gray,Bull Terrier
69746416,Ben Franklin,Small,Male,Adult,White,Maltese
69746417,Daisy,Small,Female,Adult,,Toy Fox Terrier
69746422,Taz,Small,Male,Adult,Apricot,Chihuahua
69746428,DUSTY & RAMBO - BONDED PAIR,Medium,Male,Adult,Apricot,Cardigan Welsh Corgi
69746430,Quill,Large,Female,Adult,Tricolor,Australian Shepherd
69746456,Lisa,Medium,Female,Young,,Parson Russell Terrier
69746457,Bart,Medium,Male,Young,,Parson Russell Terrier
69746458,ELLIE - NEEDS A FOSPICE/FOREVER HOME,Large,Female,Adult,Black,Labrador Retriever
69746469,Juliet,Small,Female,Adult,Black,Chihuahua
69746482,PICKLE,Small,Female,Young,,American Staffordshire Terrier
69746498,BUSINESS,Large,Male,Baby,,Bull Terrier
69746509,Chloe,Medium,Female,Baby,,Bull Terrier
69746511,Ted,Large,Male,Young,Bicolor,German Shepherd
69746515,Jojo,Small,Female,Adult,Yellow,Shiba Inu
69746527,Kioto,Medium,Male,Baby,Gray,German Shepherd
69746531,23-492 Lambo,Large,Male,Adult,Black,Siberian Husky
69746534,Squeak,Medium,Male,Adult,,Bull Terrier
69746560,Eirene,Small,Female,Adult,,Yorkshire Terrier
69746567,River $85,Medium,Female,Young,,Boxer
69746573,Kona,Small,Female,Adult,White,Shiba Inu
69746574,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746581,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746590,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746593,Amical,Large,Male,Young,,German Shepherd
69746594,Beatrice,Medium,Female,Adult,,Boxer
69746595,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746596,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746598,Stitch,Small,Male,Adult,Yellow,Yorkshire Terrier
69746599,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746600,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746601,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746603,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746605,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746606,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746607,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746609,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746611,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746613,Ollie,Medium,Male,Senior,,French Bulldog
69746616,Lillie,Medium,Female,Adult,Gray,Bull Terrier
69746618,Bella,Medium,Female,Adult,,French Bulldog
